,PP_SA_min_eigenvalue,PP_SA_eigenval_prob,PP_SA_yi,PP_SA_xij,PP_SA_runtime,PP_SA_assignment,PP_SA_real_weights_sum,PP_SA_placed_weights_sum,PP_SA_used_items,PP_SA_feasible,PP_SA_reason,PP_SA_penalties_dict_A,PP_SA_penalties_dict_B
38,6404.500000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",212.875366,"[('0', 13), ('1', 21), ('2', 9), ('3', 16), ('4', 26), ('5', 18), ('6', 18), ('7', 23), ('8', 11)]",62,155,"[6, 7, 5, 7, 8, 6, 8, 1, 5, 1, 2, 3, 6, 7, 8, 0, 6, 7, 2, 3, 4, 0, 4]",False,"['real_weights_sum:62 != placed_weights_sum:155; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,0.500000
39,8304.500000,0.001000,"['9', '8', '4', '2', '3', '0', '5', '6', '7']","['9', '8', '4', '2', '3', '0', '5', '6', '7']",237.524033,"[('0', 18), ('2', 8), ('3', 33), ('4', 5), ('5', 20), ('6', 13), ('7', 18), ('8', 16), ('9', 27)]",65,158,"[5, 6, 7, 5, 0, 2, 6, 7, 8, 8, 4, 5, 8, 8, 9, 5, 6, 7, 5, 9, 0, 1, 2, 3]",False,"['real_weights_sum:65 != placed_weights_sum:158; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,0.500000
0,602.000000,0.003000,"['0', '1']","['0', '1']",48.550129,"[('0', 18), ('1', 18)]",18,36,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:18 != placed_weights_sum:36; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
1,1203.000000,0.001000,"['2', '0', '1']","['2', '0', '1']",63.414574,"[('0', 11), ('1', 7), ('2', 23)]",23,41,"[2, 3, 0, 0, 1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
2,2404.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",113.174677,"[('0', 16), ('1', 9), ('2', 11), ('3', 22)]",31,58,"[2, 4, 4, 1, 2, 0, 1, 2, 3]",False,"['real_weights_sum:31 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
3,3305.000000,0.001000,"['1', '4', '3', '5', '0']","['1', '4', '3', '5', '0']",118.607283,"[('0', 22), ('1', 19), ('3', 24), ('4', 9), ('5', 15)]",33,89,"[2, 3, 4, 5, 0, 3, 5, 0, 1, 2, 5, 1, 4, 1, 2, 3]",False,"['real_weights_sum:33 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
4,5607.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",145.656586,"[('0', 14), ('1', 22), ('2', 12), ('3', 22), ('4', 12), ('5', 20), ('6', 20)]",48,122,"[0, 1, 2, 4, 6, 5, 6, 2, 3, 4, 3, 5, 2, 3, 5, 1, 2, 3]",False,"['real_weights_sum:48 != placed_weights_sum:122; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
5,5908.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",192.709923,"[('0', 13), ('1', 10), ('2', 19), ('3', 5), ('4', 19), ('5', 20), ('6', 10), ('7', 14)]",38,110,"[0, 1, 3, 5, 6, 0, 1, 5, 6, 4, 0, 1, 2, 3, 1, 2, 4, 7, 5, 6, 5, 6, 7]",False,"['real_weights_sum:38 != placed_weights_sum:110; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
6,8409.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",207.180500,"[('0', 12), ('1', 19), ('2', 16), ('3', 13), ('4', 12), ('5', 28), ('6', 12), ('7', 20), ('8', 24)]",52,156,"[4, 7, 3, 4, 5, 8, 0, 1, 5, 3, 7, 8, 5, 6, 3, 4, 6, 7, 8, 6, 8, 0, 1, 2, 0, 1, 2, 8]",False,"['real_weights_sum:52 != placed_weights_sum:156; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
7,9010.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",241.800308,"[('0', 30), ('1', 22), ('2', 14), ('3', 17), ('4', 15), ('5', 9), ('6', 13), ('7', 9), ('8', 15), ('9', 21)]",65,165,"[0, 2, 3, 5, 6, 3, 4, 8, 6, 8, 9, 6, 7, 9, 4, 8, 7, 3, 8, 7, 7, 8, 0, 1, 7]",False,"['real_weights_sum:65 != placed_weights_sum:165; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
8,502.000000,0.002000,"['2', '1']","['2', '1']",47.177792,"[('1', 19), ('2', 19)]",19,38,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
9,1404.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",64.551115,"[('0', 10), ('1', 21), ('2', 4), ('3', 13)]",25,48,"[0, 3, 0, 1, 2, 3, 2, 3]",False,"['real_weights_sum:25 != placed_weights_sum:48; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
10,1505.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",97.237825,"[('0', 20), ('1', 13), ('2', 9), ('3', 9), ('4', 7)]",33,58,"[2, 3, 4, 0, 1, 4, 1, 2, 3]",False,"['real_weights_sum:33 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
11,2605.000000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",118.296862,"[('0', 16), ('2', 19), ('3', 8), ('4', 24), ('5', 19)]",43,86,"[2, 3, 3, 4, 5, 1, 0, 1, 2, 1, 4, 5]",False,"['real_weights_sum:43 != placed_weights_sum:86; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
12,4806.000000,0.001000,"['1', '2', '3', '5', '0', '6']","['1', '2', '3', '5', '0', '6']",145.250320,"[('0', 17), ('1', 30), ('2', 5), ('3', 24), ('5', 17), ('6', 14)]",50,107,"[5, 6, 0, 1, 3, 5, 4, 0, 2, 6, 5, 6, 3, 6]",False,"['real_weights_sum:50 != placed_weights_sum:107; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
13,4908.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",171.757221,"[('0', 14), ('1', 11), ('2', 17), ('3', 6), ('4', 22), ('5', 14), ('6', 11), ('7', 10)]",49,105,"[0, 3, 5, 6, 1, 5, 6, 4, 0, 2, 3, 2, 4, 5, 6, 5, 7]",False,"['real_weights_sum:49 != placed_weights_sum:105; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
14,6709.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",197.923899,"[('0', 32), ('1', 8), ('2', 25), ('3', 11), ('4', 11), ('5', 25), ('6', 16), ('7', 16), ('8', 12)]",61,156,"[0, 1, 2, 4, 7, 8, 1, 2, 5, 6, 2, 6, 6, 7, 0, 1, 3, 4, 8, 5, 6, 7, 4, 7]",False,"['real_weights_sum:61 != placed_weights_sum:156; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
15,8310.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",239.841223,"[('0', 16), ('1', 23), ('2', 28), ('3', 17), ('4', 25), ('5', 19), ('6', 9), ('7', 8), ('8', 5), ('9', 36)]",71,186,"[0, 8, 4, 5, 7, 4, 5, 6, 9, 5, 7, 0, 3, 6, 1, 2, 3, 5, 8, 9, 1, 3, 6, 7, 9]",False,"['real_weights_sum:71 != placed_weights_sum:186; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
16,502.000000,0.002000,"['2', '1']","['2', '1']",46.838999,"[('1', 19), ('2', 19)]",19,38,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
17,1304.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",63.145161,"[('0', 19), ('1', 9), ('2', 19), ('3', 9)]",23,56,"[1, 2, 3, 1, 1, 2, 3, 0, 2]",False,"['real_weights_sum:23 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
18,2305.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",94.657660,"[('0', 19), ('1', 16), ('2', 8), ('3', 11), ('4', 6)]",30,60,"[2, 3, 4, 0, 1, 2, 4, 1, 2, 3]",False,"['real_weights_sum:30 != placed_weights_sum:60; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
19,3406.000000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",126.364470,"[('0', 11), ('1', 13), ('2', 13), ('3', 14), ('4', 31), ('5', 8)]",42,90,"[2, 3, 3, 5, 3, 4, 0, 4, 1, 2, 4, 5, 4]",False,"['real_weights_sum:42 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
20,4207.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",145.543814,"[('0', 18), ('1', 7), ('2', 17), ('3', 17), ('4', 15), ('5', 25), ('6', 9)]",44,108,"[0, 1, 3, 3, 4, 5, 3, 5, 6, 4, 5, 6, 0, 1, 3, 2, 6]",False,"['real_weights_sum:44 != placed_weights_sum:108; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
21,4308.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",175.315380,"[('0', 14), ('1', 11), ('2', 19), ('3', 8), ('4', 19), ('5', 19), ('6', 11), ('7', 13)]",52,114,"[0, 3, 5, 6, 1, 5, 6, 4, 0, 2, 3, 2, 4, 7, 5, 6, 6, 7]",False,"['real_weights_sum:52 != placed_weights_sum:114; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
22,6109.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",208.028316,"[('0', 16), ('1', 22), ('2', 18), ('3', 25), ('4', 17), ('5', 21), ('6', 17), ('7', 8), ('8', 13)]",64,157,"[4, 7, 0, 1, 8, 2, 4, 8, 0, 3, 6, 1, 3, 4, 5, 7, 5, 6, 8, 1, 5, 7]",False,"['real_weights_sum:64 != placed_weights_sum:157; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
23,11510.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",248.693705,"[('0', 30), ('1', 24), ('2', 16), ('3', 16), ('4', 16), ('5', 5), ('6', 17), ('7', 11), ('8', 6), ('9', 14)]",51,155,"[0, 1, 2, 3, 4, 5, 2, 3, 4, 8, 9, 6, 8, 9, 5, 7, 9, 3, 8, 9, 7, 0, 3, 8, 7, 8, 8, 0, 2, 7]",False,"['real_weights_sum:51 != placed_weights_sum:155; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
24,602.000000,0.001000,"['0', '1']","['0', '1']",47.438622,"[('0', 17), ('1', 17)]",17,34,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:17 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
25,1604.000000,0.002000,"['2', '3', '0', '1']","['2', '3', '0', '1']",68.594217,"[('0', 13), ('1', 20), ('2', 5), ('3', 12)]",25,50,"[0, 3, 0, 1, 2, 3, 2, 3]",False,"['real_weights_sum:25 != placed_weights_sum:50; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
26,2305.000000,0.002000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",95.881701,"[('0', 19), ('1', 15), ('2', 7), ('3', 8), ('4', 7)]",32,56,"[2, 3, 4, 1, 2, 3, 2, 3]",False,"['real_weights_sum:32 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
27,3705.000000,0.002000,"['1', '4', '2', '5', '0']","['1', '4', '2', '5', '0']",114.275694,"[('0', 15), ('1', 17), ('2', 23), ('4', 15), ('5', 20)]",46,90,"[3, 5, 1, 4, 2, 3, 5, 4, 5, 0, 1, 5]",False,"['real_weights_sum:46 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
28,4607.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",156.774521,"[('0', 16), ('1', 18), ('2', 12), ('3', 17), ('4', 23), ('5', 15), ('6', 19)]",40,120,"[2, 3, 4, 0, 2, 5, 1, 4, 4, 5, 4, 5, 6, 0, 2, 6, 0, 1, 3, 6]",False,"['real_weights_sum:40 != placed_weights_sum:120; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
29,6408.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",179.022551,"[('0', 15), ('1', 10), ('2', 19), ('3', 8), ('4', 22), ('5', 23), ('6', 10), ('7', 13)]",57,120,"[0, 3, 5, 6, 1, 5, 6, 4, 0, 2, 3, 2, 4, 7, 5, 6, 6, 7]",False,"['real_weights_sum:57 != placed_weights_sum:120; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
30,7809.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",210.083246,"[('0', 18), ('1', 31), ('2', 18), ('3', 9), ('4', 18), ('5', 9), ('6', 30), ('7', 8), ('8', 5)]",53,146,"[2, 4, 5, 0, 3, 4, 5, 3, 7, 8, 7, 8, 4, 5, 7, 3, 0, 3, 4, 7, 6, 7, 8]",False,"['real_weights_sum:53 != placed_weights_sum:146; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
31,11109.000000,0.001000,"['9', '1', '4', '8', '2', '5', '0', '6', '7']","['9', '1', '4', '8', '2', '5', '0', '6', '7']",232.623816,"[('0', 37), ('1', 31), ('2', 27), ('4', 9), ('5', 22), ('6', 9), ('7', 8), ('8', 31), ('9', 9)]",76,183,"[0, 1, 2, 5, 7, 3, 4, 8, 9, 1, 4, 6, 7, 9, 6, 7, 8, 9, 6, 5, 6, 7, 8, 9]",False,"['real_weights_sum:76 != placed_weights_sum:183; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
32,602.000000,0.002000,"['0', '1']","['0', '1']",52.732944,"[('0', 18), ('1', 18)]",18,36,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:18 != placed_weights_sum:36; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
33,1404.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",61.176062,"[('0', 11), ('1', 19), ('2', 4), ('3', 5)]",23,39,"[0, 2, 0, 1, 2, 3, 2]",False,"['real_weights_sum:23 != placed_weights_sum:39; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
34,2105.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",118.493557,"[('0', 13), ('1', 8), ('2', 8), ('3', 27), ('4', 8)]",31,64,"[1, 4, 3, 3, 0, 1, 2, 3, 3]",False,"['real_weights_sum:31 != placed_weights_sum:64; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
35,3406.000000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",213.216782,"[('0', 19), ('1', 8), ('2', 19), ('3', 19), ('4', 6), ('5', 9)]",40,80,"[1, 4, 5, 4, 0, 3, 5, 1, 4, 5, 5, 0, 1]",False,"['real_weights_sum:40 != placed_weights_sum:80; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
36,3905.000000,0.001000,"['1', '3', '5', '0', '6']","['1', '3', '5', '0', '6']",250.093937,"[('0', 17), ('1', 17), ('3', 24), ('5', 17), ('6', 14)]",52,89,"[5, 6, 0, 5, 0, 2, 6, 5, 6, 1, 6]",False,"['real_weights_sum:52 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
37,4808.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",304.676294,"[('0', 16), ('1', 8), ('2', 17), ('3', 4), ('4', 23), ('5', 20), ('6', 12), ('7', 13)]",53,113,"[0, 3, 6, 1, 6, 4, 0, 2, 3, 2, 4, 5, 7, 5, 6, 6, 7]",False,"['real_weights_sum:53 != placed_weights_sum:113; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
38,6409.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",364.146471,"[('0', 13), ('1', 21), ('2', 9), ('3', 16), ('4', 26), ('5', 18), ('6', 18), ('7', 23), ('8', 11)]",62,155,"[6, 7, 5, 7, 8, 6, 8, 1, 5, 1, 2, 3, 6, 7, 8, 0, 6, 7, 2, 3, 4, 0, 4]",False,"['real_weights_sum:62 != placed_weights_sum:155; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
39,8309.000000,0.001000,"['9', '8', '4', '2', '3', '0', '5', '6', '7']","['9', '8', '4', '2', '3', '0', '5', '6', '7']",413.080215,"[('0', 18), ('2', 8), ('3', 33), ('4', 5), ('5', 20), ('6', 13), ('7', 18), ('8', 16), ('9', 27)]",65,158,"[5, 6, 7, 5, 0, 2, 6, 7, 8, 8, 4, 5, 8, 8, 9, 5, 6, 7, 5, 9, 0, 1, 2, 3]",False,"['real_weights_sum:65 != placed_weights_sum:158; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,1.000000
0,604.000000,0.003000,"['0', '1']","['0', '1']",89.866161,"[('0', 18), ('1', 18)]",18,36,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:18 != placed_weights_sum:36; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
1,1206.000000,0.001000,"['2', '0', '1']","['2', '0', '1']",120.306730,"[('0', 11), ('1', 7), ('2', 23)]",23,41,"[2, 3, 0, 0, 1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
2,2408.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",165.624380,"[('0', 16), ('1', 9), ('2', 11), ('3', 22)]",31,58,"[2, 4, 4, 1, 2, 0, 1, 2, 3]",False,"['real_weights_sum:31 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
3,3310.000000,0.001000,"['1', '4', '3', '5', '0']","['1', '4', '3', '5', '0']",215.360880,"[('0', 22), ('1', 19), ('3', 24), ('4', 9), ('5', 15)]",33,89,"[2, 3, 4, 5, 0, 3, 5, 0, 1, 2, 5, 1, 4, 1, 2, 3]",False,"['real_weights_sum:33 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
4,5614.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",250.813484,"[('0', 14), ('1', 22), ('2', 12), ('3', 22), ('4', 12), ('5', 20), ('6', 20)]",48,122,"[0, 1, 2, 4, 6, 5, 6, 2, 3, 4, 3, 5, 2, 3, 5, 1, 2, 3]",False,"['real_weights_sum:48 != placed_weights_sum:122; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
5,5916.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",325.968027,"[('0', 13), ('1', 10), ('2', 19), ('3', 5), ('4', 19), ('5', 20), ('6', 10), ('7', 14)]",38,110,"[0, 1, 3, 5, 6, 0, 1, 5, 6, 4, 0, 1, 2, 3, 1, 2, 4, 7, 5, 6, 5, 6, 7]",False,"['real_weights_sum:38 != placed_weights_sum:110; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
6,8418.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",364.799738,"[('0', 12), ('1', 19), ('2', 16), ('3', 13), ('4', 12), ('5', 28), ('6', 12), ('7', 20), ('8', 24)]",52,156,"[4, 7, 3, 4, 5, 8, 0, 1, 5, 3, 7, 8, 5, 6, 3, 4, 6, 7, 8, 6, 8, 0, 1, 2, 0, 1, 2, 8]",False,"['real_weights_sum:52 != placed_weights_sum:156; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
7,9020.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",236.711979,"[('0', 30), ('1', 22), ('2', 14), ('3', 17), ('4', 15), ('5', 9), ('6', 13), ('7', 9), ('8', 15), ('9', 21)]",65,165,"[0, 2, 3, 5, 6, 3, 4, 8, 6, 8, 9, 6, 7, 9, 4, 8, 7, 3, 8, 7, 7, 8, 0, 1, 7]",False,"['real_weights_sum:65 != placed_weights_sum:165; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
8,504.000000,0.002000,"['2', '1']","['2', '1']",47.265053,"[('1', 19), ('2', 19)]",19,38,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
9,1408.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",63.719034,"[('0', 10), ('1', 21), ('2', 4), ('3', 13)]",25,48,"[0, 3, 0, 1, 2, 3, 2, 3]",False,"['real_weights_sum:25 != placed_weights_sum:48; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
10,1510.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",99.119902,"[('0', 20), ('1', 13), ('2', 9), ('3', 9), ('4', 7)]",33,58,"[2, 3, 4, 0, 1, 4, 1, 2, 3]",False,"['real_weights_sum:33 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
11,2610.000000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",116.061449,"[('0', 16), ('2', 19), ('3', 8), ('4', 24), ('5', 19)]",43,86,"[2, 3, 3, 4, 5, 1, 0, 1, 2, 1, 4, 5]",False,"['real_weights_sum:43 != placed_weights_sum:86; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
12,4812.000000,0.001000,"['1', '2', '3', '5', '0', '6']","['1', '2', '3', '5', '0', '6']",146.057129,"[('0', 17), ('1', 30), ('2', 5), ('3', 24), ('5', 17), ('6', 14)]",50,107,"[5, 6, 0, 1, 3, 5, 4, 0, 2, 6, 5, 6, 3, 6]",False,"['real_weights_sum:50 != placed_weights_sum:107; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
13,4916.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",184.413910,"[('0', 14), ('1', 11), ('2', 17), ('3', 6), ('4', 22), ('5', 14), ('6', 11), ('7', 10)]",49,105,"[0, 3, 5, 6, 1, 5, 6, 4, 0, 2, 3, 2, 4, 5, 6, 5, 7]",False,"['real_weights_sum:49 != placed_weights_sum:105; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
14,6718.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",201.783180,"[('0', 32), ('1', 8), ('2', 25), ('3', 11), ('4', 11), ('5', 25), ('6', 16), ('7', 16), ('8', 12)]",61,156,"[0, 1, 2, 4, 7, 8, 1, 2, 5, 6, 2, 6, 6, 7, 0, 1, 3, 4, 8, 5, 6, 7, 4, 7]",False,"['real_weights_sum:61 != placed_weights_sum:156; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
15,8320.000000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",228.095293,"[('0', 16), ('1', 23), ('2', 28), ('3', 17), ('4', 25), ('5', 19), ('6', 9), ('7', 8), ('8', 5), ('9', 36)]",71,186,"[0, 8, 4, 5, 7, 4, 5, 6, 9, 5, 7, 0, 3, 6, 1, 2, 3, 5, 8, 9, 1, 3, 6, 7, 9]",False,"['real_weights_sum:71 != placed_weights_sum:186; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
16,504.000000,0.002000,"['2', '1']","['2', '1']",47.192335,"[('1', 19), ('2', 19)]",19,38,"[0, 1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
17,1308.000000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",61.127186,"[('0', 19), ('1', 9), ('2', 19), ('3', 9)]",23,56,"[1, 2, 3, 1, 1, 2, 3, 0, 2]",False,"['real_weights_sum:23 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
18,2310.000000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",94.259262,"[('0', 19), ('1', 16), ('2', 8), ('3', 11), ('4', 6)]",30,60,"[2, 3, 4, 0, 1, 2, 4, 1, 2, 3]",False,"['real_weights_sum:30 != placed_weights_sum:60; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
19,3412.000000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",123.113394,"[('0', 11), ('1', 13), ('2', 13), ('3', 14), ('4', 31), ('5', 8)]",42,90,"[2, 3, 3, 5, 3, 4, 0, 4, 1, 2, 4, 5, 4]",False,"['real_weights_sum:42 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",100.000000,2.000000
